"977","都乐超甜蕉","20","2","ASN170626003","270","2017-06-26 14:58:00"
"1011","红西柚","358","7","ASN170626003","800","2017-06-26 14:58:00"
"1043","玫瑰苹果","574","10","ASN170626003","630","2017-06-26 14:58:00"
"966","佳沛金果","758","10","ASN170626003","1080","2017-06-26 14:58:00"
"793","赠品红枣","300","30","ASN170626002","300","2017-06-26 14:44:00"
"777","有好东西和田玉枣","339","365","ASN170626001","1000","2017-06-26 14:42:00"
"848","乐纯抹茶三三三倍酸奶","48","3","ASN170626013","100","2017-06-26 14:36:00"
"849","乐纯芒果菠萝三三三倍酸奶","48","3","ASN170626013","100","2017-06-26 14:36:00"
"850","乐纯草莓蔓越莓三三三倍酸奶","48","3","ASN170626013","100","2017-06-26 14:36:00"
"851","乐纯榛子香草三三三倍酸奶","48","3","ASN170626013","100","2017-06-26 14:36:00"
"852","乐纯椰子玫瑰三三三倍酸奶","48","3","ASN170626013","100","2017-06-26 14:36:00"
"853","乐纯柠檬三三三倍酸奶","48","3","ASN170626013","100","2017-06-26 14:36:00"
"887","法国猪肋排","7159","300","ASN170626014","1000","2017-06-26 14:28:00"
"945","霸蛮黄牛肉米粉","1324","180","ASN170623015","1008","2017-06-25 19:00:00"
"994","霸蛮私房凉拌米粉","3552","270","ASN170623015","1008","2017-06-25 19:00:00"
"1072","简爱裸酸奶勺子","4896","1000","ASN170625008","1000","2017-06-25 18:58:00"
"1054","Bioleder 皮具护理膏","347","1000","ASN170624002","473","2017-06-25 16:04:00"
"665","六鳌蜜薯","403","25","ASN170622003","950","2017-06-25 15:32:00"
"866","泰国椰青","14316","15","ASN170624015","20000","2017-06-25 15:26:00"
"605","有好东西火龙果5斤装","273","10","ASN170619013","500","2017-06-25 15:18:00"
"604","有好东西火龙果8斤装","23","10","ASN170619013","100","2017-06-25 15:18:00"
"670","五彩野鸡蛋","2205","60","ASN170625004","2394","2017-06-25 14:54:00"
"966","佳沛金果","758","10","ASN170625001","2160","2017-06-25 14:50:00"
"848","乐纯抹茶三三三倍酸奶","48","3","ASN170625002","100","2017-06-25 14:26:00"
"849","乐纯芒果菠萝三三三倍酸奶","48","3","ASN170625002","100","2017-06-25 14:26:00"
"850","乐纯草莓蔓越莓三三三倍酸奶","48","3","ASN170625002","100","2017-06-25 14:26:00"
"851","乐纯榛子香草三三三倍酸奶","48","3","ASN170625002","100","2017-06-25 14:26:00"
