"21","0","8&554.00","1&89.00","24&994.28","10&1259.00","45&5400.00","32&2739.60","60&5943.40","60&8753.70","31&3170.10","25&2141.60","40&3121.30","34&3465.50","5&406.80","0","0","0","0","0"
"451500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1&62.80"
"451932","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11&988.20"
"452024","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4&603.50","5&568.00"
"452032","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"452137","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"452187","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1&40.00"
"452390","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6&529.40","51&3599.90"
"452399","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"452406","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"452413","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1&139.80","0"
"452505","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1&99.90"
"452531","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1&88.00"
"452547","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1&59.90","0"
"452692","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2&249.90","5&445.00"
"452766","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6&461.80"
"452830","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2&148.90"
"452875","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2&167.90"
"452896","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2&155.70","11&1013.00"
"453094","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"453159","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2&394.80"
"453176","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1&79.90","0"
"453199","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2&124.00","16&1705.40"
"453200","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1&133.20","34&2620.50"
"453249","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","54&4241.70"
"453263","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9&1119.50"
"453266","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1&128.00"
"453514","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4&272.20"
"453534","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3&299.70"
"453582","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"453592","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3&247.80"
"453644","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"453737","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1&79.90","1&69.00"
"453780","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1&74.80","4&256.50"
"453813","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1&85.00","1&79.90"
"453865","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3&296.00"
"453887","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1&68.00"
"453918","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"453960","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7&927.00","5&559.30"
"453978","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"454030","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"454046","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1&59.90","0"
"454097","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1&68.00"
"454181","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7&659.50","21&2088.00"
"454499","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1&69.90","1&49.90"
"454524","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"454558","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"454571","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10&786.00"
"454582","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","793&67313.60"
"454596","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"454600","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1&118.80","5&556.30"
"454620","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20&1832.80"
"454738","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7&598.50","23&3070.40"
"454946","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10&535.30"
"454993","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"455012","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2&195.90"
"455048","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4&224.70"
"455049","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3&204.80"
"455059","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2&159.80"
"455118","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","84&7493.00"
"455169","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5&1244.50"
"455201","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1&69.90","0"
"455319","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4&350.00"
"455344","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4&313.90","12&922.40"
"455436","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1&128.00"
"455443","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"455517","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5&317.60","2&152.70"
"455730","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1&196.00"
"455778","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"455834","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1&49.00"
"456009","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1&69.00","0"
"456014","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1&38.90","0"
"456049","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1&69.00"
"456160","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5&328.60"
"456170","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3&289.60"
"456255","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1&110.00"
"456267","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3&242.90","2&414.00"
"456311","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7&472.70"
"456321","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1&65.00","0"
"456362","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1&65.00"
"456414","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1&98.00","0"
"456538","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2&187.90","3&198.70"
"456599","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"456642","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2&98.90"
"456677","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6&443.30"
"456730","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4&322.70"
"456743","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"456744","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8&721.70"
"456766","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1&59.90"
"456816","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"457042","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2&130.00"
"457168","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"457198","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1&104.90"
"457256","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3&179.70","6&405.80"
"457310","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4&689.70","4&467.70"
"457407","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2&114.90"
"457422","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2&111.00"
"457513","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"457577","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"457663","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"457669","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1&128.00"
"457714","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3&167.00","3&172.50"
"457786","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1&119.00"
"457800","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","132&10942.70"
"458291","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"458329","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1&99.90"
"458594","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3&199.90"
"458618","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1&118.80","1&99.90"
"458633","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"458634","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2&228.80"
"458758","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1&39.90"
"458819","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"458822","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1&69.00"
"458936","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2&139.80","0"
"459033","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7&486.80","3&185.90"
"459150","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10&1562.40"
"459154","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1&79.90"
"459207","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4&274.70","1&59.90"
"459215","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1&69.90","1&69.90"
"459242","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2&226.00","0"
"459260","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"459273","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3&206.60","3&178.90"
"459285","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1&97.80","8&617.30"
"459465","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3&159.70"
"459466","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5&410.70"
"459486","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"459527","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","177&16946.30"
"459540","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","75&6903.40"
"459576","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1&69.90","7&440.40"
"459592","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","39&2975.20"
"459596","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","45&4739.90"
"459656","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20&1751.40","228&21755.10"
"459714","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"459751","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7&834.40"
"459766","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"459776","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5&442.00","13&1450.30"
"459781","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10&648.70"
"459805","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"459947","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3&393.00"
"459993","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"460239","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","24&1786.60"
"460289","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3&125.60"
"460306","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2&214.00"
"460462","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","16&1118.40","6&525.50"
"460530","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1&118.80","10&952.30"
"460602","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3&245.70"
"460779","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1&74.00","0"
"460882","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","24&1757.00"
"460895","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1&124.00","0"
"461169","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1&65.00"
"461200","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1&48.00"
"461533","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"461758","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"461881","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"461902","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"462001","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","27&2087.30","97&9536.80"
"462122","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5&522.90"
"462176","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1&69.90","0"
"462331","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"462341","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3&267.80","18&1540.20"
"462529","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1&49.90"
"462603","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2&139.80"
"462604","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4&163.60"
"462735","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3&215.50"
"462969","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2&137.90"
"463002","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2&195.00"
"463152","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"463158","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","14&976.20"
"463254","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"463375","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12&898.90"
"463418","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2&114.70","10&654.90"
"463588","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1&69.90","0"
"463710","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2&226.40"
"463746","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","64&6780.90"
"463970","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15&1022.50"
"463984","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","19&1630.40","140&12948.40"
"464170","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7&500.30"
"464185","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"464209","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7&637.20"
"464485","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4&253.80","27&2050.60"
"464550","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11&847.10"
"464587","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1&65.80","1&128.00"
"464594","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"464623","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1&128.00"
"464673","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"464714","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1&69.00","0"
"464728","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"464835","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4&239.60","12&1047.60"
"464881","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","18&1768.70"
"465137","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","26&2041.80"
"465328","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1&69.00"
"465351","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1&65.80"
"465413","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3&268.90"
"465512","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"465802","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1&79.90"
"465868","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1&279.90","4&239.80"
"465880","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5&375.90","23&2010.70"
